season,round,circuit_id,weather_warm,weather_cold,weather_dry,weather_wet,weather_cloudy,driver,nationality,constructor,grid,podium,driver_points_after_race.1,driver_wins_after_race.1,driver_standings_pos_after_race.1,driver_points,driver_wins,driver_standings_pos,constructor_points,constructor_wins,constructor_standings_pos,qualifying_time,driver_age,wins_percentage
2010,2,albert_park,FALSE,FALSE,FALSE,TRUE,TRUE,kobayashi,Japanese,sauber,16,23,0,0,22,0,0,0,0,0,10,1.858,23,
2010,2,albert_park,FALSE,FALSE,FALSE,TRUE,TRUE,alguersuari,Spanish,toro_rosso,17,11,0,0,13,0,0,0,0,0,8,2.17,20,0
2010,2,albert_park,FALSE,FALSE,FALSE,TRUE,TRUE,petrov,Russian,renault,18,19,0,0,21,0,0,0,0,0,7,2.552,25,
2010,2,albert_park,FALSE,FALSE,FALSE,TRUE,TRUE,kovalainen,Finnish,lotus_racing,19,13,0,0,15,0,0,0,0,0,9,4.878,28,0
2010,2,albert_park,FALSE,FALSE,FALSE,TRUE,TRUE,trulli,Italian,lotus_racing,20,24,0,0,17,0,0,0,0,0,9,5.192,35,0
2010,2,albert_park,FALSE,FALSE,FALSE,TRUE,TRUE,bruno_senna,Brazilian,hrt,21,20,0,0,19,0,0,0,0,0,11,6.607,26,
2010,2,albert_park,FALSE,FALSE,FALSE,TRUE,TRUE,chandhok,Indian,hrt,22,14,0,0,24,0,0,0,0,0,11,6.694,26,
2010,3,sepang,FALSE,FALSE,TRUE,FALSE,FALSE,webber,Australian,red_bull,1,2,6,0,10,4,0,8,18,0,5,0,33,0
2010,3,sepang,FALSE,FALSE,TRUE,FALSE,FALSE,rosberg,German,mercedes,2,3,20,0,5,10,0,5,29,0,3,1.346,24,0
2010,3,sepang,FALSE,FALSE,TRUE,FALSE,FALSE,vettel,German,red_bull,3,1,12,0,7,12,0,4,18,0,5,1.462,22,0.125
2010,3,sepang,FALSE,FALSE,TRUE,FALSE,FALSE,sutil,German,force_india,4,5,0,0,13,0,0,12,8,0,6,1.587,27,0
2010,3,sepang,FALSE,FALSE,TRUE,FALSE,FALSE,hulkenberg,German,williams,5,10,0,0,17,0,0,14,5,0,7,1.674,22,0
2010,3,sepang,FALSE,FALSE,TRUE,FALSE,FALSE,kubica,Polish,renault,6,4,18,0,6,0,0,11,18,0,4,1.724,25,
2010,3,sepang,FALSE,FALSE,TRUE,FALSE,FALSE,barrichello,Brazilian,williams,7,12,5,0,11,1,0,10,5,0,7,2.184,37,
2010,3,sepang,FALSE,FALSE,TRUE,FALSE,FALSE,michael_schumacher,German,mercedes,8,21,9,0,8,8,0,6,29,0,3,2.39,41,0
2010,3,sepang,FALSE,FALSE,TRUE,FALSE,FALSE,kobayashi,Japanese,sauber,9,22,0,0,23,0,0,22,0,0,9,2.44,23,
2010,3,sepang,FALSE,FALSE,TRUE,FALSE,FALSE,liuzzi,Italian,force_india,10,20,8,0,9,2,0,9,8,0,6,2.927,29,0
2010,3,sepang,FALSE,FALSE,TRUE,FALSE,FALSE,petrov,Russian,renault,11,19,0,0,22,0,0,21,18,0,4,-0.567,25,
2010,3,sepang,FALSE,FALSE,TRUE,FALSE,FALSE,rosa,Spanish,sauber,12,24,0,0,14,0,0,18,0,0,9,-0.556,39,0
2010,3,sepang,FALSE,FALSE,TRUE,FALSE,FALSE,buemi,Swiss,toro_rosso,13,11,0,0,18,0,0,16,0,0,8,-0.12,21,
2010,3,sepang,FALSE,FALSE,TRUE,FALSE,FALSE,alguersuari,Spanish,toro_rosso,14,9,0,0,12,0,0,13,0,0,8,0.137,20,0
2010,3,sepang,FALSE,FALSE,TRUE,FALSE,FALSE,kovalainen,Finnish,lotus_racing,15,18,0,0,15,0,0,15,0,0,10,2.943,28,0
2010,3,sepang,FALSE,FALSE,TRUE,FALSE,FALSE,glock,German,virgin,16,23,0,0,21,0,0,20,0,0,12,3.193,28,0
2010,3,sepang,FALSE,FALSE,TRUE,FALSE,FALSE,trulli,Italian,lotus_racing,18,17,0,0,19,0,0,17,0,0,10,3.557,35,0
2010,3,sepang,FALSE,FALSE,TRUE,FALSE,FALSE,alonso,Spanish,ferrari,19,13,37,1,1,25,1,1,70,1,1,3.717,28,0
2010,3,sepang,FALSE,FALSE,TRUE,FALSE,FALSE,hamilton,British,mclaren,20,6,23,0,4,15,0,3,54,1,2,3.723,25,0
2010,3,sepang,FALSE,FALSE,TRUE,FALSE,FALSE,massa,Brazilian,ferrari,21,7,33,0,2,18,0,2,70,1,1,3.956,28,
2010,3,sepang,FALSE,FALSE,TRUE,FALSE,FALSE,chandhok,Indian,hrt,22,15,0,0,16,0,0,24,0,0,11,6.972,26,
2010,3,sepang,FALSE,FALSE,TRUE,FALSE,FALSE,bruno_senna,Brazilian,hrt,23,16,0,0,20,0,0,19,0,0,11,7.942,26,
2010,3,sepang,FALSE,FALSE,TRUE,FALSE,FALSE,grassi,Brazilian,virgin,24,14,0,0,24,0,0,23,0,0,12,10.65,25,
2010,4,shanghai,FALSE,FALSE,FALSE,TRUE,FALSE,vettel,German,red_bull,1,6,37,1,3,12,0,7,61,1,3,0,22,0
2010,4,shanghai,FALSE,FALSE,FALSE,TRUE,FALSE,webber,Australian,red_bull,2,8,24,0,8,6,0,10,61,1,3,0.248,33,0
2010,4,shanghai,FALSE,FALSE,FALSE,TRUE,FALSE,alonso,Spanish,ferrari,3,4,37,1,2,37,1,1,76,1,1,0.355,28,0
2010,4,shanghai,FALSE,FALSE,FALSE,TRUE,FALSE,rosberg,German,mercedes,4,3,35,0,5,20,0,5,44,0,4,0.365,24,0
2010,4,shanghai,FALSE,FALSE,FALSE,TRUE,FALSE,button,British,mclaren,5,1,35,1,4,31,1,3,66,1,2,0.421,30,0.142857143
2010,4,shanghai,FALSE,FALSE,FALSE,TRUE,FALSE,hamilton,British,mclaren,6,2,31,0,6,23,0,4,66,1,2,0.476,25,0
2010,4,shanghai,FALSE,FALSE,FALSE,TRUE,FALSE,massa,Brazilian,ferrari,7,9,39,0,1,33,0,2,76,1,1,0.622,28,0
2010,4,shanghai,FALSE,FALSE,FALSE,TRUE,FALSE,kubica,Polish,renault,8,5,30,0,7,18,0,6,30,0,5,0.806,25,
2010,4,shanghai,FALSE,FALSE,FALSE,TRUE,FALSE,michael_schumacher,German,mercedes,9,10,9,0,10,9,0,8,44,0,4,1.088,41,0
2010,4,shanghai,FALSE,FALSE,FALSE,TRUE,FALSE,sutil,German,force_india,10,11,10,0,9,0,0,13,18,0,6,1.405,27,0
2010,4,shanghai,FALSE,FALSE,FALSE,TRUE,FALSE,barrichello,Brazilian,williams,11,12,5,0,12,5,0,11,6,0,7,1.19,37,0
2010,4,shanghai,FALSE,FALSE,FALSE,TRUE,FALSE,alguersuari,Spanish,toro_rosso,12,13,2,0,13,0,0,12,2,0,8,1.489,20,0
2010,4,shanghai,FALSE,FALSE,FALSE,TRUE,FALSE,buemi,Swiss,toro_rosso,13,21,0,0,15,0,0,18,2,0,8,1.591,21,
2010,4,shanghai,FALSE,FALSE,FALSE,TRUE,FALSE,petrov,Russian,renault,14,7,0,0,23,0,0,22,30,0,5,1.753,25,
2010,4,shanghai,FALSE,FALSE,FALSE,TRUE,FALSE,kobayashi,Japanese,sauber,15,22,0,0,24,0,0,23,0,0,9,1.864,23,
2010,4,shanghai,FALSE,FALSE,FALSE,TRUE,FALSE,hulkenberg,German,williams,16,15,1,0,14,0,0,17,6,0,7,2.089,22,0
2010,4,shanghai,FALSE,FALSE,FALSE,TRUE,FALSE,rosa,Spanish,sauber,17,20,0,0,16,0,0,14,0,0,9,2.462,39,0
2010,4,shanghai,FALSE,FALSE,FALSE,TRUE,FALSE,liuzzi,Italian,force_india,18,23,8,0,11,8,0,9,18,0,6,2.603,29,
2010,4,shanghai,FALSE,FALSE,FALSE,TRUE,FALSE,glock,German,virgin,19,24,0,0,22,0,0,21,0,0,12,4.72,28,0
2010,4,shanghai,FALSE,FALSE,FALSE,TRUE,FALSE,trulli,Italian,lotus_racing,20,18,0,0,21,0,0,19,0,0,10,4.841,35,
2010,4,shanghai,FALSE,FALSE,FALSE,TRUE,FALSE,kovalainen,Finnish,lotus_racing,21,14,0,0,17,0,0,15,0,0,10,4.962,28,0
2010,4,shanghai,FALSE,FALSE,FALSE,TRUE,FALSE,grassi,Brazilian,virgin,22,19,0,0,19,0,0,24,0,0,12,5.225,25,0
2010,4,shanghai,FALSE,FALSE,FALSE,TRUE,FALSE,bruno_senna,Brazilian,hrt,23,16,0,0,20,0,0,20,0,0,11,5.911,26,0
2010,5,catalunya,FALSE,FALSE,TRUE,FALSE,FALSE,webber,Australian,red_bull,1,1,28,0,8,24,0,8,73,1,3,0,33,1
2010,5,catalunya,FALSE,FALSE,TRUE,FALSE,FALSE,vettel,German,red_bull,2,3,45,1,5,37,1,3,73,1,3,0.106,22,0
2010,5,catalunya,FALSE,FALSE,TRUE,FALSE,FALSE,hamilton,British,mclaren,3,14,49,0,4,31,0,6,109,2,1,0.834,25,0
2010,5,catalunya,FALSE,FALSE,TRUE,FALSE,FALSE,alonso,Spanish,ferrari,4,2,49,1,3,37,1,2,90,1,2,0.942,28,0
2010,5,catalunya,FALSE,FALSE,TRUE,FALSE,FALSE,button,British,mclaren,5,5,60,2,1,35,1,4,109,2,1,0.996,30,0
2010,5,catalunya,FALSE,FALSE,TRUE,FALSE,FALSE,michael_schumacher,German,mercedes,6,4,10,0,10,9,0,10,60,0,4,1.299,41,0
2010,5,catalunya,FALSE,FALSE,TRUE,FALSE,FALSE,kubica,Polish,renault,7,8,40,0,7,30,0,7,46,0,5,1.358,25,
2010,5,catalunya,FALSE,FALSE,TRUE,FALSE,FALSE,rosberg,German,mercedes,8,13,50,0,2,35,0,5,60,0,4,1.413,24,0
2010,5,catalunya,FALSE,FALSE,TRUE,FALSE,FALSE,massa,Brazilian,ferrari,9,6,41,0,6,39,0,1,90,1,2,1.59,29,0
2010,5,catalunya,FALSE,FALSE,TRUE,FALSE,FALSE,kobayashi,Japanese,sauber,10,12,0,0,24,0,0,24,0,0,9,1.989,23,
2010,5,catalunya,FALSE,FALSE,TRUE,FALSE,FALSE,sutil,German,force_india,11,7,10,0,9,10,0,9,18,0,6,1.99,27,0
2010,5,catalunya,FALSE,FALSE,TRUE,FALSE,FALSE,rosa,Spanish,sauber,12,22,0,0,17,0,0,16,0,0,9,2.031,39,0
2010,5,catalunya,FALSE,FALSE,TRUE,FALSE,FALSE,hulkenberg,German,williams,13,16,1,0,15,1,0,14,6,0,7,2.136,22,0
2010,5,catalunya,FALSE,FALSE,TRUE,FALSE,FALSE,buemi,Swiss,toro_rosso,14,20,0,0,16,0,0,15,2,0,8,2.196,21,
2010,5,catalunya,FALSE,FALSE,TRUE,FALSE,FALSE,alguersuari,Spanish,toro_rosso,15,10,2,0,14,2,0,13,2,0,8,2.212,20,0
2010,5,catalunya,FALSE,FALSE,TRUE,FALSE,FALSE,liuzzi,Italian,force_india,16,15,8,0,11,8,0,11,18,0,6,2.859,29,
2010,5,catalunya,FALSE,FALSE,TRUE,FALSE,FALSE,barrichello,Brazilian,williams,17,9,5,0,13,5,0,12,6,0,7,3.13,37,0
2010,5,catalunya,FALSE,FALSE,TRUE,FALSE,FALSE,trulli,Italian,lotus_racing,18,17,0,0,22,0,0,21,0,0,10,4.679,35,
2010,5,catalunya,FALSE,FALSE,TRUE,FALSE,FALSE,petrov,Russian,renault,19,11,6,0,12,0,0,23,46,0,5,2.144,25,
2010,5,catalunya,FALSE,FALSE,TRUE,FALSE,FALSE,kovalainen,Finnish,lotus_racing,20,24,0,0,18,0,0,17,0,0,10,4.753,28,0
2010,5,catalunya,FALSE,FALSE,TRUE,FALSE,FALSE,bruno_senna,Brazilian,hrt,21,23,0,0,21,0,0,20,0,0,11,7.127,26,0
2010,5,catalunya,FALSE,FALSE,TRUE,FALSE,FALSE,glock,German,virgin,22,18,0,0,23,0,0,22,0,0,12,5.48,28,0
2010,5,catalunya,FALSE,FALSE,TRUE,FALSE,FALSE,grassi,Brazilian,virgin,23,19,0,0,20,0,0,19,0,0,12,5.561,25,0
2010,5,catalunya,FALSE,FALSE,TRUE,FALSE,FALSE,chandhok,Indian,hrt,24,21,0,0,19,0,0,18,0,0,11,6.755,26,
2010,6,monaco,FALSE,FALSE,TRUE,FALSE,FALSE,webber,Australian,red_bull,1,1,53,1,4,28,0,8,113,2,3,0,33,0.333333333
2010,6,monaco,FALSE,FALSE,TRUE,FALSE,FALSE,kubica,Polish,renault,2,3,44,0,8,40,0,7,50,0,5,0.294,25,
2010,6,monaco,FALSE,FALSE,TRUE,FALSE,FALSE,vettel,German,red_bull,3,2,60,1,3,45,1,5,113,2,3,0.401,22,0
2010,6,monaco,FALSE,FALSE,TRUE,FALSE,FALSE,massa,Brazilian,ferrari,4,4,49,0,7,41,0,6,116,1,2,0.457,29,0
2010,6,monaco,FALSE,FALSE,TRUE,FALSE,FALSE,hamilton,British,mclaren,5,5,49,0,6,49,0,4,119,2,1,0.606,25,0
2010,6,monaco,FALSE,FALSE,TRUE,FALSE,FALSE,rosberg,German,mercedes,6,7,50,0,5,50,0,2,72,0,4,0.718,24,0
2010,6,monaco,FALSE,FALSE,TRUE,FALSE,FALSE,michael_schumacher,German,mercedes,7,12,22,0,9,10,0,10,72,0,4,0.764,41,0
2010,6,monaco,FALSE,FALSE,TRUE,FALSE,FALSE,button,British,mclaren,8,23,70,2,1,60,2,1,119,2,1,0.811,30,0
2010,6,monaco,FALSE,FALSE,TRUE,FALSE,FALSE,barrichello,Brazilian,williams,9,18,7,0,12,5,0,13,8,0,7,1.075,37,0
2010,6,monaco,FALSE,FALSE,TRUE,FALSE,FALSE,liuzzi,Italian,force_india,10,9,8,0,11,8,0,11,24,0,6,1.344,29,0
2010,6,monaco,FALSE,FALSE,TRUE,FALSE,FALSE,hulkenberg,German,williams,11,24,1,0,15,1,0,15,8,0,7,1.491,22,0
2010,6,monaco,FALSE,FALSE,TRUE,FALSE,FALSE,sutil,German,force_india,12,8,16,0,10,10,0,9,24,0,6,1.492,27,0
2010,6,monaco,FALSE,FALSE,TRUE,FALSE,FALSE,buemi,Swiss,toro_rosso,13,10,0,0,16,0,0,16,3,0,8,1.587,21,
2010,6,monaco,FALSE,FALSE,TRUE,FALSE,FALSE,petrov,Russian,renault,14,13,6,0,13,6,0,12,50,0,5,1.75,25,
2010,6,monaco,FALSE,FALSE,TRUE,FALSE,FALSE,rosa,Spanish,sauber,15,22,0,0,17,0,0,17,0,0,9,1.866,39,0
2010,6,monaco,FALSE,FALSE,TRUE,FALSE,FALSE,kobayashi,Japanese,sauber,16,19,0,0,18,0,0,24,0,0,9,2.166,23,
2010,6,monaco,FALSE,FALSE,TRUE,FALSE,FALSE,alguersuari,Spanish,toro_rosso,17,11,3,0,14,2,0,14,3,0,8,2.35,20,0
2010,6,monaco,FALSE,FALSE,TRUE,FALSE,FALSE,kovalainen,Finnish,lotus_racing,18,16,0,0,19,0,0,18,0,0,10,3.268,28,0
2010,6,monaco,FALSE,FALSE,TRUE,FALSE,FALSE,trulli,Italian,lotus_racing,19,15,0,0,23,0,0,22,0,0,10,3.308,35,0
2010,6,monaco,FALSE,FALSE,TRUE,FALSE,FALSE,glock,German,virgin,20,21,0,0,24,0,0,23,0,0,12,3.551,28,0
2010,6,monaco,FALSE,FALSE,TRUE,FALSE,FALSE,grassi,Brazilian,virgin,21,20,0,0,21,0,0,20,0,0,12,4.038,25,0
2010,6,monaco,FALSE,FALSE,TRUE,FALSE,FALSE,bruno_senna,Brazilian,hrt,22,17,0,0,22,0,0,21,0,0,11,4.683,26,0
2010,6,monaco,FALSE,FALSE,TRUE,FALSE,FALSE,chandhok,Indian,hrt,23,14,0,0,20,0,0,19,0,0,11,5.733,26,
2010,7,istanbul,FALSE,FALSE,FALSE,FALSE,FALSE,webber,Australian,red_bull,1,3,78,2,1,53,1,4,156,3,1,0,33,
2010,7,istanbul,FALSE,FALSE,FALSE,FALSE,FALSE,hamilton,British,mclaren,2,1,59,0,7,49,0,6,129,2,3,0.138,25,0.5
2010,7,istanbul,FALSE,FALSE,FALSE,FALSE,FALSE,vettel,German,red_bull,3,22,78,1,2,60,1,3,156,3,1,0.465,22,0
2010,7,istanbul,FALSE,FALSE,FALSE,FALSE,FALSE,button,British,mclaren,4,2,70,2,4,70,2,1,129,2,3,0.486,30,0
2010,7,istanbul,FALSE,FALSE,FALSE,FALSE,FALSE,michael_schumacher,German,mercedes,5,4,22,0,9,22,0,9,78,0,4,0.562,41,0
2010,7,istanbul,FALSE,FALSE,FALSE,FALSE,FALSE,rosberg,German,mercedes,6,5,56,0,8,50,0,5,78,0,4,0.657,24,0
2010,7,istanbul,FALSE,FALSE,FALSE,FALSE,FALSE,kubica,Polish,renault,7,6,59,0,6,44,0,8,65,0,5,0.744,25,
2010,7,istanbul,FALSE,FALSE,FALSE,FALSE,FALSE,massa,Brazilian,ferrari,8,7,61,0,5,49,0,7,136,1,2,0.787,29,0
2010,7,istanbul,FALSE,FALSE,FALSE,FALSE,FALSE,petrov,Russian,renault,9,15,6,0,13,6,0,13,65,0,5,1.135,25,
2010,7,istanbul,FALSE,FALSE,FALSE,FALSE,FALSE,kobayashi,Japanese,sauber,10,10,0,0,18,0,0,18,0,0,9,1.827,23,
2010,7,istanbul,FALSE,FALSE,FALSE,FALSE,FALSE,sutil,German,force_india,11,9,20,0,10,16,0,10,30,0,6,1.23,27,0
2010,7,istanbul,FALSE,FALSE,FALSE,FALSE,FALSE,alonso,Spanish,ferrari,12,8,75,1,3,67,1,2,136,1,2,1.317,28,
2010,7,istanbul,FALSE,FALSE,FALSE,FALSE,FALSE,rosa,Spanish,sauber,13,11,0,0,17,0,0,17,0,0,9,1.584,39,
2010,7,istanbul,FALSE,FALSE,FALSE,FALSE,FALSE,buemi,Swiss,toro_rosso,14,16,1,0,15,0,0,16,4,0,8,1.978,21,
2010,7,istanbul,FALSE,FALSE,FALSE,FALSE,FALSE,barrichello,Brazilian,williams,15,14,7,0,12,7,0,12,8,0,7,2.097,38,0
2010,7,istanbul,FALSE,FALSE,FALSE,FALSE,FALSE,alguersuari,Spanish,toro_rosso,16,12,3,0,14,3,0,14,4,0,8,2.245,20,
2010,7,istanbul,FALSE,FALSE,FALSE,FALSE,FALSE,hulkenberg,German,williams,17,17,1,0,16,1,0,15,8,0,7,2.546,22,0
2010,7,istanbul,FALSE,FALSE,FALSE,FALSE,FALSE,liuzzi,Italian,force_india,18,13,10,0,11,8,0,11,30,0,6,2.663,29,
2010,7,istanbul,FALSE,FALSE,FALSE,FALSE,FALSE,trulli,Italian,lotus_racing,19,24,0,0,22,0,0,23,0,0,10,3.942,35,
2010,7,istanbul,FALSE,FALSE,FALSE,FALSE,FALSE,kovalainen,Finnish,lotus_racing,20,23,0,0,19,0,0,19,0,0,10,4.224,28,0
2010,7,istanbul,FALSE,FALSE,FALSE,FALSE,FALSE,glock,German,virgin,21,18,0,0,24,0,0,24,0,0,12,4.449,28,0
2010,7,istanbul,FALSE,FALSE,FALSE,FALSE,FALSE,bruno_senna,Brazilian,hrt,22,21,0,0,23,0,0,22,0,0,11,4.971,26,0
2010,7,istanbul,FALSE,FALSE,FALSE,FALSE,FALSE,grassi,Brazilian,virgin,23,19,0,0,21,0,0,21,0,0,12,5.694,25,0
2010,7,istanbul,FALSE,FALSE,FALSE,FALSE,FALSE,chandhok,Indian,hrt,24,20,0,0,20,0,0,20,0,0,11,5.765,26,
2010,8,villeneuve,TRUE,FALSE,FALSE,FALSE,FALSE,hamilton,British,mclaren,1,1,84,1,3,59,0,7,172,3,1,0,25,0.1
2010,8,villeneuve,TRUE,FALSE,FALSE,FALSE,FALSE,vettel,German,red_bull,2,4,78,1,5,78,1,2,171,3,2,0.315,22,0
2010,8,villeneuve,TRUE,FALSE,FALSE,FALSE,FALSE,alonso,Spanish,ferrari,3,3,79,1,4,75,1,3,146,1,3,0.33,28,0
2010,8,villeneuve,TRUE,FALSE,FALSE,FALSE,FALSE,button,British,mclaren,4,2,88,2,2,70,2,4,172,3,1,0.415,30,0
2010,8,villeneuve,TRUE,FALSE,FALSE,FALSE,FALSE,liuzzi,Italian,force_india,5,9,10,0,11,10,0,11,32,0,6,0.543,29,0
2010,8,villeneuve,TRUE,FALSE,FALSE,FALSE,FALSE,massa,Brazilian,ferrari,6,15,67,0,7,61,0,5,146,1,3,0.583,29,0
2010,8,villeneuve,TRUE,FALSE,FALSE,FALSE,FALSE,webber,Australian,red_bull,7,5,93,2,1,78,2,1,171,3,2,0.268,33,0
2010,8,villeneuve,TRUE,FALSE,FALSE,FALSE,FALSE,kubica,Polish,renault,8,7,67,0,6,59,0,6,73,0,5,0.61,25,0
2010,8,villeneuve,TRUE,FALSE,FALSE,FALSE,FALSE,sutil,German,force_india,9,10,22,0,10,20,0,10,32,0,6,0.776,27,0
2010,8,villeneuve,TRUE,FALSE,FALSE,FALSE,FALSE,rosberg,German,mercedes,10,6,66,0,8,56,0,8,100,0,4,0.966,24,0
2010,8,villeneuve,TRUE,FALSE,FALSE,FALSE,FALSE,barrichello,Brazilian,williams,11,14,7,0,12,7,0,12,8,0,7,1.329,38,0
2010,8,villeneuve,TRUE,FALSE,FALSE,FALSE,FALSE,hulkenberg,German,williams,12,13,1,0,17,1,0,16,8,0,7,1.333,22,0
2010,8,villeneuve,TRUE,FALSE,FALSE,FALSE,FALSE,michael_schumacher,German,mercedes,13,11,34,0,9,22,0,9,100,0,4,1.387,41,0
2010,8,villeneuve,TRUE,FALSE,FALSE,FALSE,FALSE,petrov,Russian,renault,14,17,6,0,13,6,0,13,73,0,5,1.739,25,
2010,8,villeneuve,TRUE,FALSE,FALSE,FALSE,FALSE,buemi,Swiss,toro_rosso,15,8,1,0,15,1,0,15,4,0,8,1.823,21,
2010,8,villeneuve,TRUE,FALSE,FALSE,FALSE,FALSE,alguersuari,Spanish,toro_rosso,16,12,3,0,14,3,0,14,4,0,8,1.924,20,0
2010,8,villeneuve,TRUE,FALSE,FALSE,FALSE,FALSE,rosa,Spanish,sauber,17,22,0,0,18,0,0,17,1,0,9,2.279,39,0
2010,8,villeneuve,TRUE,FALSE,FALSE,FALSE,FALSE,kobayashi,Japanese,sauber,18,24,1,0,16,0,0,18,1,0,9,2.914,23,
2010,8,villeneuve,TRUE,FALSE,FALSE,FALSE,FALSE,kovalainen,Finnish,lotus_racing,19,16,0,0,19,0,0,19,0,0,10,3.132,28,0
2010,8,villeneuve,TRUE,FALSE,FALSE,FALSE,FALSE,trulli,Italian,lotus_racing,20,21,0,0,22,0,0,22,0,0,10,3.593,35,0
2010,8,villeneuve,TRUE,FALSE,FALSE,FALSE,FALSE,glock,German,virgin,21,20,0,0,24,0,0,24,0,0,12,3.836,28,0
2010,8,villeneuve,TRUE,FALSE,FALSE,FALSE,FALSE,bruno_senna,Brazilian,hrt,22,23,0,0,23,0,0,23,0,0,11,4.379,26,0
2010,8,villeneuve,TRUE,FALSE,FALSE,FALSE,FALSE,grassi,Brazilian,virgin,23,19,0,0,21,0,0,21,0,0,12,4.57,25,0
2010,8,villeneuve,TRUE,FALSE,FALSE,FALSE,FALSE,chandhok,Indian,hrt,24,18,0,0,20,0,0,20,0,0,11,12.652,26,
2010,9,valencia,FALSE,FALSE,TRUE,FALSE,FALSE,vettel,German,red_bull,1,1,90,1,5,78,1,5,193,3,2,0,22,0.5
2010,9,valencia,FALSE,FALSE,TRUE,FALSE,FALSE,webber,Australian,red_bull,2,24,103,2,3,93,2,1,193,3,2,0.075,33,
2010,9,valencia,FALSE,FALSE,TRUE,FALSE,FALSE,hamilton,British,mclaren,3,2,109,2,1,84,1,3,215,4,1,0.382,25,
2010,9,valencia,FALSE,FALSE,TRUE,FALSE,FALSE,alonso,Spanish,ferrari,4,8,94,1,4,79,1,4,161,1,3,0.488,28,0
2010,9,valencia,FALSE,FALSE,TRUE,FALSE,FALSE,massa,Brazilian,ferrari,5,11,67,0,8,67,0,7,161,1,3,0.54,29,0
2010,9,valencia,FALSE,FALSE,TRUE,FALSE,FALSE,kubica,Polish,renault,6,5,73,0,7,67,0,6,79,0,5,0.55,25,
2010,9,valencia,FALSE,FALSE,TRUE,FALSE,FALSE,button,British,mclaren,7,3,106,2,2,88,2,2,215,4,1,0.623,30,
2010,9,valencia,FALSE,FALSE,TRUE,FALSE,FALSE,hulkenberg,German,williams,8,22,1,0,17,1,0,17,8,0,8,0.841,22,0
2010,9,valencia,FALSE,FALSE,TRUE,FALSE,FALSE,barrichello,Brazilian,williams,9,4,7,0,12,7,0,12,8,0,8,0.841,38,0
2010,9,valencia,FALSE,FALSE,TRUE,FALSE,FALSE,petrov,Russian,renault,10,14,6,0,13,6,0,13,79,0,5,0.936,25,
2010,9,valencia,FALSE,FALSE,TRUE,FALSE,FALSE,buemi,Swiss,toro_rosso,11,9,5,0,14,1,0,15,8,0,7,0.999,21,
2010,9,valencia,FALSE,FALSE,TRUE,FALSE,FALSE,rosberg,German,mercedes,12,10,74,0,6,66,0,8,108,0,4,1.04,25,0
2010,9,valencia,FALSE,FALSE,TRUE,FALSE,FALSE,sutil,German,force_india,13,6,23,0,10,22,0,10,35,0,6,1.264,27,0
2010,9,valencia,FALSE,FALSE,TRUE,FALSE,FALSE,liuzzi,Italian,force_india,14,16,12,0,11,10,0,11,35,0,6,1.297,29,
2010,9,valencia,FALSE,FALSE,TRUE,FALSE,FALSE,michael_schumacher,German,mercedes,15,15,34,0,9,34,0,9,108,0,4,1.647,41,0
2010,9,valencia,FALSE,FALSE,TRUE,FALSE,FALSE,rosa,Spanish,sauber,16,12,0,0,18,0,0,18,1,0,9,1.677,39,0
2010,9,valencia,FALSE,FALSE,TRUE,FALSE,FALSE,alguersuari,Spanish,toro_rosso,17,13,3,0,15,3,0,14,8,0,7,1.871,20,0
2010,9,valencia,FALSE,FALSE,TRUE,FALSE,FALSE,kobayashi,Japanese,sauber,18,7,1,0,16,1,0,16,1,0,9,1.756,23,
2010,9,valencia,FALSE,FALSE,TRUE,FALSE,FALSE,trulli,Italian,lotus_racing,19,21,0,0,22,0,0,22,0,0,10,3.071,35,
2010,9,valencia,FALSE,FALSE,TRUE,FALSE,FALSE,kovalainen,Finnish,lotus_racing,20,23,0,0,19,0,0,19,0,0,10,3.295,28,
2010,9,valencia,FALSE,FALSE,TRUE,FALSE,FALSE,grassi,Brazilian,virgin,21,17,0,0,21,0,0,21,0,0,12,4.499,25,0
2010,9,valencia,FALSE,FALSE,TRUE,FALSE,FALSE,glock,German,virgin,22,19,0,0,24,0,0,24,0,0,12,4.553,28,0
2010,9,valencia,FALSE,FALSE,TRUE,FALSE,FALSE,chandhok,Indian,hrt,23,18,0,0,20,0,0,20,0,0,11,5.013,26,
2010,9,valencia,FALSE,FALSE,TRUE,FALSE,FALSE,bruno_senna,Brazilian,hrt,24,20,0,0,23,0,0,23,0,0,11,5.264,26,0
2010,10,silverstone,TRUE,FALSE,FALSE,FALSE,FALSE,vettel,German,red_bull,1,7,115,2,3,90,1,5,218,4,2,0,23,0
2010,10,silverstone,TRUE,FALSE,FALSE,FALSE,FALSE,webber,Australian,red_bull,2,1,103,2,4,103,2,3,218,4,2,0.143,33,0.5
2010,10,silverstone,TRUE,FALSE,FALSE,FALSE,FALSE,alonso,Spanish,ferrari,3,14,98,1,5,94,1,4,165,1,3,0.811,28,0
2010,10,silverstone,TRUE,FALSE,FALSE,FALSE,FALSE,hamilton,British,mclaren,4,2,127,2,1,109,2,1,248,4,1,0.941,25,0
2010,10,silverstone,TRUE,FALSE,FALSE,FALSE,FALSE,rosberg,German,mercedes,5,3,75,0,7,74,0,6,109,0,4,1.01,25,0
